customer_id,device,login_status,timestamp
728,Desktop,Success,2026-01-07 10:17:47.376304
5,Desktop,Failed,2025-10-09 10:17:47.376306
397,Desktop,Failed,2025-10-25 10:17:47.376307
189,Desktop,Success,2025-09-17 10:17:47.376309
603,Desktop,Success,2026-01-31 10:17:47.376310
717,Mobile,Failed,2026-05-24 10:17:47.376312
964,Desktop,Success,2025-07-23 10:17:47.376313
128,Desktop,Failed,2025-09-08 10:17:47.376314
288,Mobile,Failed,2025-08-04 10:17:47.376316
974,Mobile,Success,2025-10-03 10:17:47.376317
706,Desktop,Failed,2026-05-06 10:17:47.376318
26,Desktop,Success,2026-05-22 10:17:47.376320
622,Desktop,Failed,2026-04-28 10:17:47.376321
215,Desktop,Success,2026-03-04 10:17:47.376323
712,Mobile,Failed,2026-03-14 10:17:47.376324
620,Mobile,Failed,2026-01-14 10:17:47.376326
795,Mobile,Failed,2025-06-17 10:17:47.376327
855,Mobile,Failed,2025-08-15 10:17:47.376329
717,Desktop,Failed,2025-12-11 10:17:47.376330
895,Desktop,Success,2026-05-12 10:17:47.376331
73,Desktop,Failed,2026-02-21 10:17:47.376333
215,Desktop,Success,2026-04-21 10:17:47.376334
973,Desktop,Success,2025-07-01 10:17:47.376336
310,Desktop,Success,2025-08-09 10:17:47.376337
630,Mobile,Success,2026-01-04 10:17:47.376339
451,Desktop,Failed,2026-03-24 10:17:47.376340
927,Desktop,Success,2025-09-10 10:17:47.376341
842,Mobile,Failed,2025-09-28 10:17:47.376343
153,Mobile,Failed,2025-10-10 10:17:47.376344
159,Mobile,Failed,2026-01-30 10:17:47.376346
186,Mobile,Failed,2025-07-26 10:17:47.376347
198,Mobile,Success,2026-02-06 10:17:47.376349
601,Mobile,Success,2026-04-17 10:17:47.376350
626,Desktop,Success,2025-11-03 10:17:47.376352
896,Mobile,Failed,2026-01-05 10:17:47.376353
283,Mobile,Failed,2026-05-03 10:17:47.376354
640,Mobile,Success,2025-08-05 10:17:47.376356
117,Desktop,Failed,2025-11-02 10:17:47.376357
891,Desktop,Success,2026-05-09 10:17:47.376359
828,Mobile,Success,2025-10-07 10:17:47.376360
276,Mobile,Success,2025-11-30 10:17:47.376362
852,Mobile,Success,2025-08-06 10:17:47.376363
976,Desktop,Success,2025-09-04 10:17:47.376365
369,Mobile,Success,2025-08-14 10:17:47.376366
434,Desktop,Success,2026-05-04 10:17:47.376368
400,Mobile,Success,2025-06-27 10:17:47.376369
418,Mobile,Failed,2025-07-21 10:17:47.376371
766,Desktop,Failed,2026-03-23 10:17:47.376372
185,Mobile,Failed,2025-10-25 10:17:47.376374
113,Desktop,Success,2026-02-19 10:17:47.376375
978,Desktop,Success,2026-02-08 10:17:47.376377
904,Desktop,Success,2026-02-01 10:17:47.376378
226,Desktop,Failed,2025-08-30 10:17:47.376379
193,Desktop,Success,2025-07-31 10:17:47.376381
718,Mobile,Failed,2025-11-20 10:17:47.376383
88,Desktop,Failed,2026-01-10 10:17:47.376384
887,Mobile,Success,2025-07-07 10:17:47.376386
900,Mobile,Failed,2026-01-22 10:17:47.376387
413,Mobile,Success,2025-06-19 10:17:47.376389
10,Mobile,Failed,2025-10-13 10:17:47.376390
225,Desktop,Success,2025-07-28 10:17:47.376392
799,Desktop,Failed,2025-07-09 10:17:47.376393
62,Mobile,Success,2026-04-14 10:17:47.376395
517,Desktop,Success,2025-12-29 10:17:47.376396
258,Desktop,Success,2025-10-09 10:17:47.376398
328,Mobile,Failed,2026-04-29 10:17:47.376399
678,Desktop,Success,2025-08-17 10:17:47.376401
357,Desktop,Success,2026-01-26 10:17:47.376402
170,Desktop,Success,2025-11-04 10:17:47.376404
545,Mobile,Failed,2026-03-06 10:17:47.376405
722,Mobile,Failed,2025-12-13 10:17:47.376407
34,Desktop,Success,2025-07-26 10:17:47.376408
464,Desktop,Failed,2025-11-03 10:17:47.376410
796,Mobile,Failed,2025-06-14 10:17:47.376411
23,Desktop,Success,2026-01-28 10:17:47.376413
435,Mobile,Failed,2025-11-11 10:17:47.376415
982,Mobile,Success,2026-04-18 10:17:47.376416
341,Mobile,Success,2026-05-30 10:17:47.376418
997,Mobile,Success,2026-01-26 10:17:47.376420
849,Mobile,Success,2025-07-11 10:17:47.376421
643,Desktop,Failed,2025-12-19 10:17:47.376423
145,Mobile,Success,2025-08-14 10:17:47.376424
527,Desktop,Failed,2026-05-12 10:17:47.376426
255,Mobile,Failed,2025-11-19 10:17:47.376428
945,Mobile,Failed,2026-01-14 10:17:47.376429
520,Desktop,Failed,2025-07-03 10:17:47.376431
22,Mobile,Success,2026-01-29 10:17:47.376432
656,Mobile,Success,2026-04-03 10:17:47.376434
914,Mobile,Success,2026-02-07 10:17:47.376436
277,Mobile,Failed,2025-06-04 10:17:47.376437
901,Mobile,Failed,2025-07-10 10:17:47.376439
164,Mobile,Failed,2026-04-05 10:17:47.376441
824,Mobile,Failed,2025-07-18 10:17:47.376442
924,Mobile,Success,2026-03-15 10:17:47.376444
368,Mobile,Success,2025-06-04 10:17:47.376445
739,Mobile,Success,2025-07-30 10:17:47.376447
113,Mobile,Success,2025-08-27 10:17:47.376449
339,Mobile,Failed,2026-02-01 10:17:47.376450
208,Mobile,Success,2026-01-07 10:17:47.376452
335,Desktop,Success,2025-08-23 10:17:47.376454
693,Mobile,Success,2026-02-01 10:17:47.376455
180,Mobile,Success,2026-02-19 10:17:47.376457
44,Desktop,Success,2025-08-03 10:17:47.376458
566,Desktop,Failed,2026-01-26 10:17:47.376460
547,Mobile,Success,2025-12-04 10:17:47.376462
963,Desktop,Failed,2025-09-21 10:17:47.376463
443,Mobile,Success,2026-02-07 10:17:47.376465
766,Mobile,Success,2025-11-28 10:17:47.376466
753,Mobile,Failed,2026-02-17 10:17:47.376468
525,Desktop,Failed,2025-10-01 10:17:47.376470
416,Mobile,Failed,2025-09-18 10:17:47.376471
297,Desktop,Failed,2026-05-16 10:17:47.376473
327,Mobile,Success,2025-12-07 10:17:47.376475
839,Desktop,Failed,2025-07-30 10:17:47.376476
907,Desktop,Success,2025-12-03 10:17:47.376478
15,Mobile,Success,2025-09-11 10:17:47.376479
811,Desktop,Failed,2025-11-29 10:17:47.376481
530,Mobile,Success,2025-08-21 10:17:47.376483
325,Desktop,Success,2025-08-21 10:17:47.376484
824,Desktop,Success,2026-05-08 10:17:47.376486
712,Mobile,Success,2025-10-22 10:17:47.376487
962,Mobile,Success,2025-07-23 10:17:47.376489
450,Mobile,Failed,2025-08-21 10:17:47.376490
883,Desktop,Failed,2025-09-14 10:17:47.376492
515,Mobile,Failed,2026-03-18 10:17:47.376494
501,Desktop,Failed,2025-08-24 10:17:47.376495
385,Mobile,Failed,2026-05-14 10:17:47.376497
426,Mobile,Success,2026-02-24 10:17:47.376499
263,Desktop,Failed,2025-08-28 10:17:47.376500
517,Desktop,Failed,2026-02-23 10:17:47.376502
160,Mobile,Success,2025-06-24 10:17:47.376504
482,Mobile,Failed,2025-11-02 10:17:47.376505
318,Desktop,Success,2026-01-03 10:17:47.376507
342,Mobile,Success,2026-01-11 10:17:47.376508
496,Mobile,Success,2025-09-15 10:17:47.376510
704,Desktop,Failed,2025-07-05 10:17:47.376512
699,Mobile,Success,2025-10-26 10:17:47.376513
251,Desktop,Success,2025-06-15 10:17:47.376515
488,Mobile,Failed,2026-01-02 10:17:47.376516
145,Mobile,Success,2026-04-17 10:17:47.376518
589,Mobile,Failed,2025-09-05 10:17:47.376520
471,Desktop,Success,2025-09-26 10:17:47.376521
811,Mobile,Failed,2026-05-28 10:17:47.376523
760,Mobile,Failed,2025-12-19 10:17:47.376524
124,Desktop,Success,2026-03-21 10:17:47.376526
761,Mobile,Success,2025-06-23 10:17:47.376528
933,Mobile,Failed,2025-07-05 10:17:47.376529
712,Desktop,Success,2025-11-21 10:17:47.376531
669,Mobile,Failed,2025-10-01 10:17:47.376533
788,Mobile,Success,2025-11-06 10:17:47.376534
972,Mobile,Success,2026-04-21 10:17:47.376536
330,Mobile,Failed,2025-07-18 10:17:47.376538
186,Mobile,Failed,2025-07-24 10:17:47.376539
78,Mobile,Failed,2026-01-16 10:17:47.376541
433,Desktop,Success,2025-12-23 10:17:47.376542
650,Mobile,Success,2025-11-24 10:17:47.376544
618,Mobile,Failed,2026-05-27 10:17:47.376546
878,Mobile,Success,2025-09-20 10:17:47.376548
849,Desktop,Success,2025-11-26 10:17:47.376549
882,Mobile,Failed,2026-01-21 10:17:47.376551
414,Desktop,Failed,2026-03-16 10:17:47.376553
395,Mobile,Failed,2025-08-27 10:17:47.376554
682,Desktop,Failed,2026-03-11 10:17:47.376556
78,Mobile,Failed,2026-02-12 10:17:47.376557
602,Mobile,Success,2025-06-11 10:17:47.376559
538,Mobile,Failed,2025-07-08 10:17:47.376560
474,Desktop,Failed,2026-02-23 10:17:47.376562
583,Mobile,Failed,2026-01-08 10:17:47.376564
685,Desktop,Success,2025-08-01 10:17:47.376565
985,Desktop,Failed,2026-02-07 10:17:47.376567
976,Mobile,Success,2025-07-26 10:17:47.376569
424,Mobile,Success,2025-07-23 10:17:47.376570
657,Mobile,Success,2026-05-22 10:17:47.376572
690,Desktop,Success,2026-01-20 10:17:47.376574
354,Mobile,Success,2025-12-22 10:17:47.376575
606,Mobile,Failed,2026-03-07 10:17:47.376577
322,Mobile,Success,2025-08-26 10:17:47.376578
271,Mobile,Failed,2025-06-12 10:17:47.376580
185,Mobile,Success,2025-08-26 10:17:47.376582
303,Desktop,Failed,2025-09-04 10:17:47.376583
722,Mobile,Failed,2025-06-15 10:17:47.376585
139,Mobile,Failed,2026-01-19 10:17:47.376586
32,Mobile,Failed,2025-08-16 10:17:47.376588
590,Mobile,Success,2026-05-26 10:17:47.376590
305,Mobile,Failed,2026-03-19 10:17:47.376591
381,Desktop,Success,2025-06-04 10:17:47.376593
10,Desktop,Failed,2025-09-24 10:17:47.376595
747,Desktop,Success,2025-09-15 10:17:47.376596
839,Mobile,Failed,2025-12-11 10:17:47.376598
864,Mobile,Failed,2025-12-13 10:17:47.376600
15,Mobile,Success,2026-02-11 10:17:47.376601
88,Desktop,Success,2026-04-24 10:17:47.376603
119,Mobile,Success,2025-07-11 10:17:47.376604
307,Desktop,Failed,2025-12-30 10:17:47.376606
929,Mobile,Success,2026-05-02 10:17:47.376608
29,Mobile,Failed,2026-04-28 10:17:47.376609
543,Desktop,Success,2026-05-07 10:17:47.376611
693,Desktop,Failed,2025-10-17 10:17:47.376613
456,Desktop,Failed,2025-11-28 10:17:47.376614
325,Desktop,Success,2026-04-24 10:17:47.376616
730,Desktop,Failed,2025-12-16 10:17:47.376617
195,Desktop,Success,2025-10-07 10:17:47.376619
433,Desktop,Success,2026-02-24 10:17:47.376621
302,Desktop,Failed,2026-01-09 10:17:47.376622
24,Desktop,Success,2026-03-14 10:17:47.376624
689,Desktop,Success,2026-05-29 10:17:47.376626
787,Mobile,Failed,2026-05-21 10:17:47.376627
837,Mobile,Success,2025-09-15 10:17:47.376629
678,Desktop,Failed,2025-06-03 10:17:47.376630
117,Mobile,Success,2025-10-26 10:17:47.376632
971,Desktop,Failed,2026-01-25 10:17:47.376634
665,Mobile,Success,2025-10-30 10:17:47.376635
120,Desktop,Failed,2025-06-25 10:17:47.376637
923,Desktop,Success,2026-04-25 10:17:47.376638
532,Mobile,Success,2026-02-24 10:17:47.376640
796,Mobile,Success,2025-12-05 10:17:47.376642
342,Mobile,Failed,2025-09-07 10:17:47.376643
476,Desktop,Success,2025-07-22 10:17:47.376645
51,Desktop,Success,2026-02-04 10:17:47.376647
471,Mobile,Success,2025-06-13 10:17:47.376648
501,Mobile,Success,2025-10-17 10:17:47.376650
464,Desktop,Failed,2026-04-04 10:17:47.376651
820,Mobile,Failed,2025-10-08 10:17:47.376653
953,Mobile,Success,2025-08-06 10:17:47.376655
892,Desktop,Failed,2025-11-14 10:17:47.376656
356,Mobile,Failed,2026-04-06 10:17:47.376658
746,Mobile,Success,2025-11-26 10:17:47.376660
748,Desktop,Failed,2025-08-31 10:17:47.376661
348,Desktop,Success,2025-09-20 10:17:47.376663
461,Mobile,Failed,2026-03-27 10:17:47.376664
234,Mobile,Failed,2025-06-05 10:17:47.376666
422,Desktop,Success,2025-12-02 10:17:47.376668
189,Mobile,Success,2025-12-28 10:17:47.376670
777,Mobile,Success,2025-06-17 10:17:47.376671
103,Desktop,Failed,2025-12-18 10:17:47.376673
628,Mobile,Failed,2026-04-24 10:17:47.376675
34,Desktop,Failed,2026-05-20 10:17:47.376676
958,Mobile,Failed,2026-04-03 10:17:47.376678
719,Desktop,Failed,2025-08-17 10:17:47.376679
712,Desktop,Failed,2025-10-11 10:17:47.376681
220,Mobile,Failed,2025-10-31 10:17:47.376683
322,Desktop,Failed,2025-08-12 10:17:47.376684
956,Desktop,Failed,2025-08-21 10:17:47.376686
45,Desktop,Success,2026-03-05 10:17:47.376688
579,Mobile,Failed,2026-02-16 10:17:47.376689
152,Desktop,Success,2025-09-14 10:17:47.376691
926,Mobile,Success,2025-06-05 10:17:47.376692
466,Mobile,Failed,2025-11-15 10:17:47.376694
756,Desktop,Failed,2026-03-23 10:17:47.376696
335,Desktop,Failed,2026-04-22 10:17:47.376697
611,Desktop,Success,2026-03-24 10:17:47.376699
215,Desktop,Failed,2026-01-15 10:17:47.376701
163,Mobile,Failed,2025-06-08 10:17:47.376702
820,Mobile,Failed,2026-01-26 10:17:47.376704
11,Desktop,Failed,2026-03-26 10:17:47.376706
955,Mobile,Failed,2026-01-06 10:17:47.376707
504,Mobile,Failed,2025-10-07 10:17:47.376709
830,Mobile,Failed,2025-10-26 10:17:47.376710
873,Mobile,Success,2025-11-18 10:17:47.376712
886,Desktop,Success,2026-04-19 10:17:47.376713
981,Desktop,Failed,2025-11-09 10:17:47.376715
5,Desktop,Success,2026-04-26 10:17:47.376717
800,Mobile,Success,2025-09-28 10:17:47.376718
195,Mobile,Failed,2025-09-01 10:17:47.376720
705,Mobile,Success,2025-09-05 10:17:47.376721
838,Desktop,Success,2025-11-23 10:17:47.376723
422,Desktop,Failed,2026-01-14 10:17:47.376725
256,Desktop,Success,2025-09-06 10:17:47.376726
275,Mobile,Success,2025-06-29 10:17:47.376728
265,Mobile,Success,2025-11-30 10:17:47.376730
861,Desktop,Failed,2025-06-07 10:17:47.376731
581,Desktop,Failed,2026-03-07 10:17:47.376733
766,Desktop,Success,2026-03-08 10:17:47.376735
804,Desktop,Failed,2026-04-29 10:17:47.376736
972,Mobile,Failed,2025-07-09 10:17:47.376738
406,Mobile,Failed,2026-02-03 10:17:47.376739
872,Desktop,Failed,2026-02-28 10:17:47.376741
398,Desktop,Success,2025-10-15 10:17:47.376743
605,Desktop,Failed,2025-06-30 10:17:47.376744
891,Mobile,Failed,2025-12-14 10:17:47.376746
567,Mobile,Success,2026-02-04 10:17:47.376747
222,Mobile,Success,2025-06-11 10:17:47.376749
871,Desktop,Success,2026-05-21 10:17:47.376751
671,Mobile,Success,2026-01-31 10:17:47.376752
772,Mobile,Success,2026-03-28 10:17:47.376754
952,Desktop,Failed,2026-04-05 10:17:47.376756
593,Desktop,Failed,2026-04-11 10:17:47.376757
396,Desktop,Failed,2025-12-29 10:17:47.376759
392,Mobile,Failed,2025-12-10 10:17:47.376760
991,Desktop,Success,2025-11-28 10:17:47.376762
87,Desktop,Success,2026-03-06 10:17:47.376763
781,Mobile,Success,2025-11-26 10:17:47.376765
935,Desktop,Failed,2026-03-14 10:17:47.376767
506,Mobile,Failed,2025-08-22 10:17:47.376768
765,Mobile,Success,2026-04-02 10:17:47.376770
787,Mobile,Failed,2026-03-31 10:17:47.376771
951,Mobile,Failed,2025-10-23 10:17:47.376773
428,Desktop,Success,2025-12-06 10:17:47.376775
605,Mobile,Failed,2025-07-23 10:17:47.376776
209,Mobile,Success,2026-02-22 10:17:47.376778
626,Mobile,Success,2025-09-11 10:17:47.376780
464,Mobile,Success,2026-01-17 10:17:47.376781
583,Mobile,Failed,2026-01-29 10:17:47.376783
652,Mobile,Failed,2025-11-06 10:17:47.376785
346,Desktop,Success,2026-03-02 10:17:47.376786
850,Desktop,Success,2025-08-26 10:17:47.376788
85,Desktop,Failed,2026-04-18 10:17:47.376790
480,Desktop,Success,2025-12-21 10:17:47.376791
13,Desktop,Success,2025-10-10 10:17:47.376793
519,Desktop,Success,2025-11-24 10:17:47.376795
50,Mobile,Failed,2026-04-12 10:17:47.376796
850,Desktop,Failed,2025-06-10 10:17:47.376798
880,Mobile,Success,2026-05-14 10:17:47.376799
717,Mobile,Success,2026-02-14 10:17:47.376801
506,Desktop,Success,2025-06-24 10:17:47.376802
342,Desktop,Failed,2025-07-05 10:17:47.376804
328,Desktop,Success,2026-04-07 10:17:47.376805
435,Mobile,Success,2025-11-14 10:17:47.376807
525,Mobile,Failed,2026-03-19 10:17:47.376808
509,Mobile,Failed,2026-04-26 10:17:47.376810
445,Desktop,Failed,2025-09-24 10:17:47.376811
857,Mobile,Success,2025-11-09 10:17:47.376812
956,Desktop,Success,2025-09-15 10:17:47.376814
651,Mobile,Failed,2026-01-18 10:17:47.376815
933,Mobile,Failed,2025-07-29 10:17:47.376817
557,Desktop,Failed,2026-05-21 10:17:47.376818
425,Mobile,Success,2025-07-08 10:17:47.376820
420,Mobile,Success,2026-05-17 10:17:47.376821
918,Desktop,Success,2025-06-20 10:17:47.376823
599,Mobile,Failed,2026-03-01 10:17:47.376824
729,Desktop,Failed,2025-12-04 10:17:47.376826
634,Desktop,Success,2025-12-20 10:17:47.376827
430,Desktop,Failed,2025-12-06 10:17:47.376829
495,Mobile,Success,2026-03-17 10:17:47.376830
534,Mobile,Failed,2025-07-20 10:17:47.376832
21,Desktop,Success,2025-10-02 10:17:47.376833
830,Mobile,Success,2025-08-25 10:17:47.376835
205,Mobile,Failed,2026-02-20 10:17:47.376836
545,Mobile,Failed,2026-02-18 10:17:47.376838
250,Mobile,Failed,2025-06-25 10:17:47.376839
982,Mobile,Failed,2025-11-25 10:17:47.376841
633,Desktop,Success,2025-08-06 10:17:47.376842
896,Mobile,Failed,2026-03-21 10:17:47.376844
357,Desktop,Failed,2026-04-13 10:17:47.376845
124,Desktop,Success,2025-08-16 10:17:47.376847
607,Desktop,Success,2025-09-28 10:17:47.376848
620,Desktop,Success,2026-05-02 10:17:47.376849
728,Desktop,Failed,2026-04-09 10:17:47.376851
305,Desktop,Failed,2025-09-09 10:17:47.376852
33,Mobile,Failed,2026-04-08 10:17:47.376854
619,Desktop,Success,2026-03-28 10:17:47.376856
477,Desktop,Success,2025-09-10 10:17:47.376857
30,Mobile,Success,2026-02-13 10:17:47.376859
67,Mobile,Success,2026-01-16 10:17:47.376860
957,Desktop,Success,2025-06-24 10:17:47.376862
646,Desktop,Success,2026-03-11 10:17:47.376863
740,Desktop,Failed,2025-08-01 10:17:47.376865
474,Desktop,Failed,2026-01-15 10:17:47.376866
61,Mobile,Failed,2026-01-08 10:17:47.376868
575,Mobile,Success,2026-02-16 10:17:47.376869
48,Desktop,Success,2025-08-07 10:17:47.376870
767,Desktop,Failed,2025-09-21 10:17:47.376872
316,Mobile,Success,2026-01-17 10:17:47.376874
783,Desktop,Success,2025-10-18 10:17:47.376875
735,Mobile,Failed,2025-10-27 10:17:47.376877
54,Desktop,Failed,2026-02-05 10:17:47.376878
811,Desktop,Success,2025-08-05 10:17:47.376879
958,Mobile,Success,2025-05-30 10:17:47.376881
625,Mobile,Failed,2026-01-10 10:17:47.376882
494,Mobile,Failed,2026-02-26 10:17:47.376884
653,Desktop,Success,2026-01-03 10:17:47.376885
911,Desktop,Success,2026-04-29 10:17:47.376887
841,Desktop,Failed,2025-07-31 10:17:47.376888
244,Desktop,Failed,2025-08-28 10:17:47.376890
736,Mobile,Failed,2026-05-17 10:17:47.376891
54,Mobile,Success,2025-06-28 10:17:47.376893
748,Mobile,Failed,2025-07-18 10:17:47.376894
435,Desktop,Success,2025-10-13 10:17:47.376896
754,Mobile,Failed,2026-05-17 10:17:47.376897
488,Desktop,Success,2026-03-23 10:17:47.376899
743,Desktop,Success,2025-08-08 10:17:47.376900
668,Mobile,Failed,2026-02-08 10:17:47.376902
279,Desktop,Success,2026-01-22 10:17:47.376903
191,Desktop,Success,2026-01-15 10:17:47.376905
500,Mobile,Failed,2026-03-27 10:17:47.376906
522,Desktop,Failed,2025-06-29 10:17:47.376908
29,Desktop,Success,2025-07-26 10:17:47.376909
68,Mobile,Success,2025-06-04 10:17:47.376911
799,Desktop,Failed,2025-10-09 10:17:47.376912
968,Mobile,Failed,2025-06-02 10:17:47.376913
199,Desktop,Failed,2026-04-01 10:17:47.376915
343,Desktop,Success,2025-09-02 10:17:47.376916
801,Desktop,Failed,2026-01-31 10:17:47.376918
759,Mobile,Success,2025-07-11 10:17:47.376919
799,Desktop,Failed,2025-11-29 10:17:47.376921
546,Mobile,Success,2025-10-02 10:17:47.376922
231,Mobile,Failed,2026-01-31 10:17:47.376924
664,Mobile,Success,2025-06-14 10:17:47.376925
561,Desktop,Failed,2025-12-13 10:17:47.376927
851,Desktop,Success,2025-07-01 10:17:47.376928
242,Mobile,Failed,2026-03-22 10:17:47.376930
767,Desktop,Failed,2026-02-16 10:17:47.376931
750,Mobile,Failed,2025-09-13 10:17:47.376933
815,Mobile,Failed,2026-04-14 10:17:47.376934
407,Mobile,Failed,2026-02-22 10:17:47.376935
48,Mobile,Success,2026-05-11 10:17:47.376937
383,Desktop,Success,2025-10-10 10:17:47.376938
438,Mobile,Success,2025-10-23 10:17:47.376940
948,Mobile,Success,2025-07-09 10:17:47.376941
417,Mobile,Success,2026-03-10 10:17:47.376943
578,Desktop,Failed,2025-09-06 10:17:47.376944
271,Mobile,Success,2026-05-19 10:17:47.376946
123,Mobile,Success,2026-04-03 10:17:47.376947
335,Mobile,Failed,2025-09-16 10:17:47.376949
246,Mobile,Success,2026-02-14 10:17:47.376950
340,Desktop,Failed,2026-03-22 10:17:47.376952
750,Desktop,Failed,2025-07-13 10:17:47.376953
918,Desktop,Success,2025-08-26 10:17:47.376955
576,Desktop,Failed,2025-10-13 10:17:47.376956
627,Mobile,Success,2025-07-18 10:17:47.376958
258,Desktop,Success,2026-04-26 10:17:47.376959
805,Mobile,Success,2026-02-14 10:17:47.376961
862,Desktop,Success,2025-12-09 10:17:47.376962
650,Desktop,Success,2026-04-18 10:17:47.376963
230,Desktop,Failed,2025-06-21 10:17:47.376965
818,Desktop,Failed,2025-08-10 10:17:47.376966
502,Mobile,Failed,2025-08-10 10:17:47.376968
53,Mobile,Failed,2026-03-27 10:17:47.376969
222,Desktop,Success,2025-07-07 10:17:47.376971
181,Desktop,Failed,2025-10-17 10:17:47.376972
427,Desktop,Failed,2026-05-29 10:17:47.376974
400,Mobile,Failed,2026-03-18 10:17:47.376975
64,Desktop,Success,2026-03-28 10:17:47.376976
289,Mobile,Failed,2026-01-22 10:17:47.376978
603,Desktop,Failed,2026-02-09 10:17:47.376979
312,Mobile,Failed,2025-06-10 10:17:47.376981
39,Mobile,Failed,2026-03-19 10:17:47.376982
935,Mobile,Success,2026-02-04 10:17:47.376984
973,Mobile,Success,2025-08-17 10:17:47.376985
754,Mobile,Failed,2025-10-29 10:17:47.376987
738,Mobile,Failed,2026-05-26 10:17:47.376988
259,Mobile,Failed,2025-12-09 10:17:47.376990
154,Desktop,Failed,2026-05-07 10:17:47.376991
833,Desktop,Failed,2025-09-08 10:17:47.376993
222,Mobile,Failed,2025-11-23 10:17:47.376994
951,Desktop,Success,2025-11-01 10:17:47.376996
804,Mobile,Success,2026-03-19 10:17:47.376998
693,Desktop,Success,2025-12-06 10:17:47.376999
28,Desktop,Success,2025-10-19 10:17:47.377001
539,Mobile,Success,2025-08-28 10:17:47.377002
588,Desktop,Success,2025-12-27 10:17:47.377004
555,Desktop,Success,2026-04-29 10:17:47.377005
150,Mobile,Success,2026-01-21 10:17:47.377006
943,Desktop,Failed,2026-02-15 10:17:47.377008
725,Desktop,Failed,2025-09-17 10:17:47.377009
985,Mobile,Success,2026-02-11 10:17:47.377011
864,Desktop,Success,2026-03-09 10:17:47.377012
921,Mobile,Success,2025-10-09 10:17:47.377014
932,Mobile,Success,2026-02-04 10:17:47.377015
300,Desktop,Success,2025-09-20 10:17:47.377017
772,Mobile,Success,2025-09-21 10:17:47.377018
901,Desktop,Failed,2026-01-29 10:17:47.377020
840,Desktop,Failed,2025-06-11 10:17:47.377021
935,Mobile,Success,2026-03-12 10:17:47.377023
512,Mobile,Success,2026-01-12 10:17:47.377024
87,Desktop,Failed,2026-03-06 10:17:47.377025
28,Desktop,Success,2025-08-09 10:17:47.377027
844,Mobile,Failed,2026-05-29 10:17:47.377028
818,Desktop,Success,2026-02-19 10:17:47.377030
663,Desktop,Success,2025-06-28 10:17:47.377031
282,Desktop,Failed,2025-09-19 10:17:47.377033
402,Desktop,Failed,2025-08-01 10:17:47.377034
